% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 26 2023           08:55
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
11          -7          80.1          0.02724          -1.21023          -0.03525
11          -7          85.1          0.02515          -1.20378          -0.03004
11          -7          90.1          0.02531          -1.19875          -0.02672
11          -7          95.1          0.02801          -1.1922          -0.0244
11          -7          100.1          0.03298          -1.1832          -0.02184
11          -7          105.1          0.03994          -1.16856          -0.01868
11          -7          110.1          0.04798          -1.14702          -0.01467
11          -7          115.1          0.05533          -1.11841          -0.01001
11          -7          120.1          0.06022          -1.08419          -0.00505
13          -7          120.1          0.05763          -1.07708          -0.01083
13          -7          115.1          0.05284          -1.10997          -0.01766
13          -7          110.1          0.04575          -1.13695          -0.02378
13          -7          105.1          0.03819          -1.15655          -0.02872
13          -7          100.1          0.0316          -1.17016          -0.03267
13          -7          95.1          0.02682          -1.17859          -0.03561
13          -7          90.1          0.02414          -1.18354          -0.03808
13          -7          85.1          0.02334          -1.18789          -0.0416
13          -7          80.1          0.02401          -1.19216          -0.04709
13          -7          75.1          0.02361          -1.19914          -0.05871
13          -7          70.1          0.01907          -1.20699          -0.08001
13          -7          65.1          0.01354          -1.21175          -0.1078
13          -7          60.1          0.00997          -1.21009          -0.12867
-13          -5          60.1          0.00914          -1.18322          0.12092
-13          -5          65.1          0.00869          -1.18526          0.10893
-13          -5          70.1          0.01186          -1.18634          0.0922
-13          -5          75.1          0.01639          -1.18218          0.07906
-13          -5          80.1          0.01835          -1.17571          0.07141
-13          -5          85.1          0.01894          -1.16949          0.06692
-13          -5          90.1          0.01985          -1.16338          0.06433
-13          -5          95.1          0.02197          -1.15618          0.06199
-13          -5          100.1          0.02509          -1.14682          0.05951
-13          -5          105.1          0.0292          -1.13363          0.05627
-13          -5          110.1          0.03388          -1.11564          0.05154
-13          -5          115.1          0.03847          -1.0927          0.04579
-13          -5          120.1          0.04216          -1.06458          0.03959
-11          -5          120.1          0.04436          -1.07282          0.03568
-11          -5          115.1          0.04078          -1.10327          0.0408
-11          -5          110.1          0.03587          -1.12871          0.04566
-11          -5          105.1          0.03078          -1.14806          0.04964
-11          -5          100.1          0.02636          -1.16239          0.05252
-11          -5          95.1          0.02301          -1.17244          0.05493
-11          -5          90.1          0.02099          -1.18063          0.05722
-11          -5          85.1          0.0204          -1.18784          0.05986
-11          -5          80.1          0.02079          -1.19508          0.06408
-11          -5          75.1          0.02065          -1.20445          0.0716
-11          -5          70.1          0.01825          -1.21416          0.08381
-11          -5          65.1          0.01485          -1.22022          0.09816
-11          -5          60.1          0.01255          -1.22306          0.10879
-9          -5          60.1          0.01574          -1.25653          0.09524
-9          -5          65.1          0.02016          -1.24986          0.08606
-9          -5          70.1          0.02371          -1.23769          0.07421
-9          -5          75.1          0.02447          -1.22327          0.06363
-9          -5          80.1          0.0231          -1.21132          0.05675
-9          -5          85.1          0.02184          -1.20261          0.0529
-9          -5          90.1          0.02205          -1.19465          0.05034
-9          -5          95.1          0.02396          -1.18637          0.04839
-9          -5          100.1          0.02738          -1.17538          0.04627
-9          -5          105.1          0.03212          -1.15976          0.04344
-9          -5          110.1          0.03747          -1.1387          0.0402
-9          -5          115.1          0.04254          -1.11147          0.03628
-9          -5          120.1          0.04614          -1.07934          0.03218
-7          -5          120.1          0.04746          -1.08464          0.02886
-7          -5          115.1          0.04398          -1.11824          0.03212
-7          -5          110.1          0.03886          -1.14672          0.03529
-7          -5          105.1          0.03322          -1.16897          0.03798
-7          -5          100.1          0.02831          -1.18515          0.04027
-7          -5          95.1          0.0248          -1.19676          0.04208
-7          -5          90.1          0.02297          -1.20597          0.04377
-7          -5          85.1          0.02312          -1.2141          0.04606
-7          -5          80.1          0.02518          -1.22446          0.04963
-7          -5          75.1          0.02779          -1.23857          0.05566
-7          -5          70.1          0.02816          -1.25623          0.06411
-7          -5          65.1          0.02456          -1.27319          0.0739
-7          -5          60.1          0.01846          -1.28356          0.08154
-5          -5          60.1          0.02068          -1.30379          0.06729
-5          -5          65.1          0.02802          -1.29102          0.06152
-5          -5          70.1          0.03165          -1.27083          0.05394
-5          -5          75.1          0.03041          -1.25022          0.04721
-5          -5          80.1          0.02689          -1.23405          0.04249
-5          -5          85.1          0.02422          -1.22305          0.03958
-5          -5          90.1          0.02371          -1.21408          0.03764
-5          -5          95.1          0.02546          -1.20464          0.03618
-5          -5          100.1          0.02907          -1.19244          0.03465
-5          -5          105.1          0.03411          -1.17546          0.03285
-5          -5          110.1          0.03983          -1.15251          0.03083
-5          -5          115.1          0.04496          -1.12309          0.02833
-5          -5          120.1          0.04848          -1.08846          0.02584
-3          -5          120.1          0.04913          -1.09126          0.0229
-3          -5          115.1          0.04572          -1.12655          0.02479
-3          -5          110.1          0.04053          -1.15664          0.02652
-3          -5          105.1          0.03478          -1.18036          0.02805
-3          -5          100.1          0.02962          -1.1974          0.02942
-3          -5          95.1          0.02597          -1.21          0.03053
-3          -5          90.1          0.02434          -1.21958          0.03166
-3          -5          85.1          0.0251          -1.22893          0.03307
-3          -5          80.1          0.02824          -1.24086          0.03525
-3          -5          75.1          0.03243          -1.25846          0.03874
-3          -5          70.1          0.03427          -1.28107          0.0434
-3          -5          65.1          0.03055          -1.30332          0.04893
-3          -5          60.1          0.02233          -1.31816          0.05302
-1          -5          60.1          0.02339          -1.32576          0.03843
-1          -5          65.1          0.03221          -1.30993          0.03608
-1          -5          70.1          0.03588          -1.28613          0.0329
-1          -5          75.1          0.03369          -1.26279          0.03011
-1          -5          80.1          0.02907          -1.24472          0.02809
-1          -5          85.1          0.02564          -1.23249          0.02674
-1          -5          90.1          0.02474          -1.22292          0.02584
-1          -5          95.1          0.02635          -1.21329          0.02499
-1          -5          100.1          0.03          -1.20081          0.02432
-1          -5          105.1          0.03516          -1.18308          0.0235
-1          -5          110.1          0.04102          -1.15888          0.02247
-1          -5          115.1          0.04612          -1.12862          0.02135
-1          -5          120.1          0.04945          -1.09288          0.02014
1          -5          120.1          0.0496          -1.09358          0.01738
1          -5          115.1          0.04626          -1.12923          0.01795
1          -5          110.1          0.04113          -1.15975          0.01852
1          -5          105.1          0.03536          -1.1838          0.01895
1          -5          100.1          0.03015          -1.20126          0.01932
1          -5          95.1          0.02651          -1.21417          0.01961
1          -5          90.1          0.025          -1.22358          0.01995
1          -5          85.1          0.02593          -1.23299          0.02027
1          -5          80.1          0.02948          -1.24521          0.02073
1          -5          75.1          0.03423          -1.26323          0.02135
1          -5          70.1          0.03659          -1.28695          0.02213
1          -5          65.1          0.03284          -1.31095          0.02291
1          -5          60.1          0.02384          -1.32692          0.02346
3          -5          60.1          0.02357          -1.32187          0.00782
3          -5          65.1          0.03253          -1.3067          0.00924
3          -5          70.1          0.03626          -1.28321          0.011
3          -5          75.1          0.03401          -1.25995          0.01233
3          -5          80.1          0.02929          -1.24283          0.01322
3          -5          85.1          0.02585          -1.23096          0.01376
3          -5          90.1          0.02492          -1.22193          0.014
3          -5          95.1          0.02651          -1.21252          0.01413
3          -5          100.1          0.03012          -1.20039          0.01419
3          -5          105.1          0.03527          -1.18274          0.01429
3          -5          110.1          0.04105          -1.15871          0.01443
3          -5          115.1          0.04624          -1.12846          0.01448
3          -5          120.1          0.04959          -1.09279          0.01456
5          -5          120.1          0.04914          -1.09093          0.01156
5          -5          115.1          0.04584          -1.12613          0.01088
5          -5          110.1          0.04079          -1.15635          0.01009
5          -5          105.1          0.03503          -1.17981          0.0094
5          -5          100.1          0.02991          -1.19685          0.00885
5          -5          95.1          0.0263          -1.20887          0.00835
5          -5          90.1          0.02471          -1.21794          0.0078
5          -5          85.1          0.02544          -1.22622          0.00699
5          -5          80.1          0.02865          -1.23704          0.00553
5          -5          75.1          0.03295          -1.2532          0.00313
5          -5          70.1          0.03494          -1.2751          -0.0006
5          -5          65.1          0.03119          -1.29631          -0.00506
5          -5          60.1          0.02262          -1.30988          -0.0085
7          -5          60.1          0.02086          -1.29127          -0.02592
7          -5          65.1          0.02873          -1.28032          -0.01969
7          -5          70.1          0.03244          -1.26156          -0.01247
7          -5          75.1          0.03115          -1.24285          -0.0062
7          -5          80.1          0.02756          -1.22834          -0.00217
7          -5          85.1          0.02487          -1.21839          0.00005
7          -5          90.1          0.02432          -1.2106          0.00121
7          -5          95.1          0.02592          -1.2024          0.00211
7          -5          100.1          0.02948          -1.1909          0.00309
7          -5          105.1          0.03448          -1.17455          0.00409
7          -5          110.1          0.04016          -1.15188          0.00539
7          -5          115.1          0.0451          -1.1225          0.0069
7          -5          120.1          0.04837          -1.08782          0.00844
9          -5          120.1          0.04743          -1.08364          0.00496
9          -5          115.1          0.04425          -1.1171          0.00252
9          -5          110.1          0.03921          -1.14536          0.00027
9          -5          105.1          0.03373          -1.16741          -0.00172
9          -5          100.1          0.02887          -1.18303          -0.00321
9          -5          95.1          0.02543          -1.19368          -0.00445
9          -5          90.1          0.02364          -1.20147          -0.00581
9          -5          85.1          0.02389          -1.20811          -0.00742
9          -5          80.1          0.02592          -1.21616          -0.01043
9          -5          75.1          0.02843          -1.22822          -0.01584
9          -5          70.1          0.02874          -1.24317          -0.02487
9          -5          65.1          0.02505          -1.25749          -0.03529
9          -5          60.1          0.01841          -1.26458          -0.04405
11          -5          60.1          0.01524          -1.23003          -0.06198
11          -5          65.1          0.02001          -1.22768          -0.05082
11          -5          70.1          0.02367          -1.21995          -0.03666
11          -5          75.1          0.02499          -1.20972          -0.0253
11          -5          80.1          0.02396          -1.20104          -0.01857
11          -5          85.1          0.02283          -1.19436          -0.01523
11          -5          90.1          0.0229          -1.18896          -0.01315
11          -5          95.1          0.02468          -1.18234          -0.01172
11          -5          100.1          0.0281          -1.17255          -0.01029
11          -5          105.1          0.03275          -1.15805          -0.00817
11          -5          110.1          0.03803          -1.13739          -0.0056
11          -5          115.1          0.0428          -1.11047          -0.00226
11          -5          120.1          0.04593          -1.07813          0.00115
13          -5          120.1          0.04409          -1.07127          -0.00307
13          -5          115.1          0.04094          -1.10104          -0.00779
13          -5          110.1          0.0365          -1.12648          -0.01213
13          -5          105.1          0.0315          -1.14546          -0.01526
13          -5          100.1          0.02713          -1.15867          -0.01769
13          -5          95.1          0.02389          -1.16771          -0.01962
13          -5          90.1          0.02207          -1.17338          -0.0211
13          -5          85.1          0.02147          -1.17786          -0.02324
13          -5          80.1          0.02168          -1.18267          -0.02706
13          -5          75.1          0.02083          -1.18749          -0.03471
13          -5          70.1          0.0172          -1.19168          -0.04864
13          -5          65.1          0.01352          -1.1911          -0.0668
13          -5          60.1          0.01131          -1.1878          -0.07972
-13          -3          60.1          0.0099          -1.1744          0.07849
-13          -3          65.1          0.00971          -1.17683          0.07144
-13          -3          70.1          0.01152          -1.17808          0.06248
-13          -3          75.1          0.01434          -1.17537          0.05435
-13          -3          80.1          0.01583          -1.17005          0.04983
-13          -3          85.1          0.01644          -1.16335          0.04699
-13          -3          90.1          0.01724          -1.15695          0.04528
-13          -3          95.1          0.01866          -1.1497          0.04342
-13          -3          100.1          0.02058          -1.14007          0.04191
-13          -3          105.1          0.02306          -1.12683          0.03996
-13          -3          110.1          0.02581          -1.10939          0.03722
-13          -3          115.1          0.0284          -1.08715          0.03377
-13          -3          120.1          0.03039          -1.06069          0.03002
-11          -3          120.1          0.03171          -1.06914          0.02795
-11          -3          115.1          0.02971          -1.09795          0.03096
-11          -3          110.1          0.02694          -1.12246          0.03379
-11          -3          105.1          0.02404          -1.14143          0.03618
-11          -3          100.1          0.02141          -1.15579          0.03815
-11          -3          95.1          0.01943          -1.16633          0.03958
-11          -3          90.1          0.01807          -1.17462          0.04123
-11          -3          85.1          0.0175          -1.18166          0.04311
-11          -3          80.1          0.01748          -1.18962          0.04571
-11          -3          75.1          0.01696          -1.19805          0.05065
-11          -3          70.1          0.01533          -1.20552          0.05747
-11          -3          65.1          0.01339          -1.21031          0.0658
-11          -3          60.1          0.01221          -1.21253          0.0724
-9          -3          60.1          0.01421          -1.24476          0.06535
-9          -3          65.1          0.01661          -1.23902          0.05952
-9          -3          70.1          0.01859          -1.22922          0.0525
-9          -3          75.1          0.01934          -1.21706          0.04629
-9          -3          80.1          0.01898          -1.20606          0.04184
-9          -3          85.1          0.01857          -1.19708          0.03905
-9          -3          90.1          0.01882          -1.18934          0.03752
-9          -3          95.1          0.02008          -1.18062          0.03604
-9          -3          100.1          0.02216          -1.16909          0.03449
-9          -3          105.1          0.02489          -1.15356          0.03297
-9          -3          110.1          0.02798          -1.13311          0.03089
-9          -3          115.1          0.03073          -1.10666          0.0284
-9          -3          120.1          0.03272          -1.07598          0.02595
-7          -3          120.1          0.03353          -1.0816          0.02404
-7          -3          115.1          0.03155          -1.11375          0.02606
-7          -3          110.1          0.02876          -1.14125          0.0281
-7          -3          105.1          0.02561          -1.1631          0.02975
-7          -3          100.1          0.02279          -1.17928          0.03125
-7          -3          95.1          0.02068          -1.19106          0.03259
-7          -3          90.1          0.01954          -1.2005          0.03373
-7          -3          85.1          0.01947          -1.20943          0.03539
-7          -3          80.1          0.02036          -1.21969          0.03798
-7          -3          75.1          0.02145          -1.23287          0.04172
-7          -3          70.1          0.0214          -1.24831          0.04708
-7          -3          65.1          0.01934          -1.26205          0.05295
-7          -3          60.1          0.0161          -1.271          0.05776
-5          -3          60.1          0.0176          -1.29047          0.0502
-5          -3          65.1          0.02157          -1.27963          0.04634
-5          -3          70.1          0.02362          -1.26269          0.0415
-5          -3          75.1          0.02324          -1.24468          0.03709
-5          -3          80.1          0.02157          -1.22978          0.034
-5          -3          85.1          0.02027          -1.2184          0.03172
-5          -3          90.1          0.02011          -1.20904          0.03031
-5          -3          95.1          0.0212          -1.19944          0.02918
-5          -3          100.1          0.02326          -1.18701          0.02811
-5          -3          105.1          0.02612          -1.16986          0.02694
-5          -3          110.1          0.02934          -1.14739          0.02551
-5          -3          115.1          0.03217          -1.11867          0.02392
-5          -3          120.1          0.03408          -1.08543          0.02227
-3          -3          120.1          0.03448          -1.08852          0.02056
-3          -3          115.1          0.03258          -1.12244          0.02182
-3          -3          110.1          0.02977          -1.15164          0.02302
-3          -3          105.1          0.02657          -1.17467          0.0242
-3          -3          100.1          0.02367          -1.19231          0.02519
-3          -3          95.1          0.02156          -1.20513          0.02605
-3          -3          90.1          0.02052          -1.21495          0.02705
-3          -3          85.1          0.02093          -1.22457          0.02818
-3          -3          80.1          0.02249          -1.23668          0.02989
-3          -3          75.1          0.02456          -1.25286          0.03236
-3          -3          70.1          0.02529          -1.27256          0.03577
-3          -3          65.1          0.02321          -1.29144          0.03931
-3          -3          60.1          0.01872          -1.30397          0.04225
-1          -3          60.1          0.01957          -1.31118          0.03411
-1          -3          65.1          0.02436          -1.29779          0.03211
-1          -3          70.1          0.02647          -1.27764          0.02977
-1          -3          75.1          0.02553          -1.25679          0.02756
-1          -3          80.1          0.02318          -1.24018          0.02578
-1          -3          85.1          0.02132          -1.22786          0.02454
-1          -3          90.1          0.0209          -1.21813          0.02369
-1          -3          95.1          0.02187          -1.20806          0.02298
-1          -3          100.1          0.024          -1.19512          0.02232
-1          -3          105.1          0.02688          -1.17745          0.02155
-1          -3          110.1          0.03009          -1.15417          0.02075
-1          -3          115.1          0.03286          -1.12449          0.01979
-1          -3          120.1          0.03466          -1.09018          0.01894
1          -3          120.1          0.03478          -1.09061          0.01736
1          -3          115.1          0.03303          -1.12528          0.01789
1          -3          110.1          0.03021          -1.15502          0.01848
1          -3          105.1          0.02705          -1.17839          0.01891
1          -3          100.1          0.02414          -1.19597          0.01942
1          -3          95.1          0.0221          -1.20878          0.01987
1          -3          90.1          0.02117          -1.21902          0.02038
1          -3          85.1          0.02164          -1.22889          0.02092
1          -3          80.1          0.0236          -1.24095          0.02162
1          -3          75.1          0.02603          -1.25739          0.02251
1          -3          70.1          0.02709          -1.27827          0.02357
1          -3          65.1          0.025          -1.29824          0.0246
1          -3          60.1          0.02          -1.31166          0.02541
3          -3          60.1          0.02004          -1.30584          0.01639
3          -3          65.1          0.02496          -1.29361          0.01672
3          -3          70.1          0.02712          -1.27433          0.01705
3          -3          75.1          0.02607          -1.25424          0.01727
3          -3          80.1          0.0236          -1.23815          0.0173
3          -3          85.1          0.02174          -1.22641          0.01717
3          -3          90.1          0.02127          -1.21692          0.01698
3          -3          95.1          0.02212          -1.20737          0.01673
3          -3          100.1          0.02418          -1.19472          0.01646
3          -3          105.1          0.02705          -1.17775          0.01627
3          -3          110.1          0.03021          -1.15414          0.01605
3          -3          115.1          0.03298          -1.12455          0.01589
3          -3          120.1          0.03476          -1.09007          0.01569
5          -3          120.1          0.0345          -1.08814          0.01397
5          -3          115.1          0.03275          -1.12201          0.01376
5          -3          110.1          0.03009          -1.1512          0.01354
5          -3          105.1          0.02695          -1.17422          0.01346
5          -3          100.1          0.02409          -1.19103          0.01344
5          -3          95.1          0.02206          -1.20312          0.01334
5          -3          90.1          0.02117          -1.21264          0.01344
5          -3          85.1          0.02161          -1.22139          0.01332
5          -3          80.1          0.0234          -1.23215          0.01292
5          -3          75.1          0.02563          -1.24721          0.01196
5          -3          70.1          0.02649          -1.26562          0.01037
5          -3          65.1          0.02431          -1.28276          0.00835
5          -3          60.1          0.01956          -1.29381          0.00685
7          -3          60.1          0.0187          -1.27482          -0.00324
7          -3          65.1          0.02306          -1.26635          -0.00006
7          -3          70.1          0.02521          -1.25171          0.00349
7          -3          75.1          0.02469          -1.23612          0.00653
7          -3          80.1          0.02285          -1.22317          0.0083
7          -3          85.1          0.02137          -1.21342          0.00924
7          -3          90.1          0.02105          -1.20544          0.00971
7          -3          95.1          0.02196          -1.19681          0.00985
7          -3          100.1          0.02397          -1.18504          0.01005
7          -3          105.1          0.02666          -1.16885          0.01029
7          -3          110.1          0.0297          -1.14664          0.01084
7          -3          115.1          0.0324          -1.11806          0.0114
7          -3          120.1          0.03402          -1.08485          0.01207
9          -3          120.1          0.03343          -1.08046          0.00997
9          -3          115.1          0.03181          -1.11251          0.00881
9          -3          110.1          0.02926          -1.14005          0.00772
9          -3          105.1          0.02627          -1.1611          0.00694
9          -3          100.1          0.02362          -1.17666          0.00625
9          -3          95.1          0.02169          -1.18755          0.00586
9          -3          90.1          0.02073          -1.19548          0.00558
9          -3          85.1          0.02087          -1.20236          0.00494
9          -3          80.1          0.02201          -1.21068          0.00351
9          -3          75.1          0.02323          -1.22122          0.00073
9          -3          70.1          0.02316          -1.23344          -0.00364
9          -3          65.1          0.02095          -1.24377          -0.00923
9          -3          60.1          0.01727          -1.24864          -0.01387
11          -3          60.1          0.01546          -1.2154          -0.02404
11          -3          65.1          0.01817          -1.21473          -0.01849
11          -3          70.1          0.02039          -1.20993          -0.01112
11          -3          75.1          0.02131          -1.20238          -0.00474
11          -3          80.1          0.02091          -1.19509          -0.00153
11          -3          85.1          0.0203          -1.18866          0.00032
11          -3          90.1          0.02031          -1.18302          0.00099
11          -3          95.1          0.02134          -1.17551          0.00168
11          -3          100.1          0.02321          -1.16572          0.00211
11          -3          105.1          0.0257          -1.15111          0.00309
11          -3          110.1          0.02857          -1.1309          0.00424
11          -3          115.1          0.03103          -1.10521          0.00599
11          -3          120.1          0.0326          -1.07451          0.00764
13          -3          120.1          0.03154          -1.06686          0.00513
13          -3          115.1          0.02994          -1.09576          0.00255
13          -3          110.1          0.02763          -1.11964          0.00031
13          -3          105.1          0.02501          -1.13814          -0.00116
13          -3          100.1          0.02266          -1.15152          -0.00224
13          -3          95.1          0.02091          -1.16059          -0.00294
13          -3          90.1          0.0199          -1.16653          -0.00361
13          -3          85.1          0.01962          -1.17152          -0.00454
13          -3          80.1          0.01963          -1.17601          -0.0066
13          -3          75.1          0.01896          -1.18005          -0.01028
13          -3          70.1          0.01681          -1.18146          -0.01784
13          -3          65.1          0.01466          -1.17908          -0.02727
13          -3          60.1          0.01335          -1.17429          -0.03397
-15          -1          60.1          0.00959          -1.12818          0.03837
-15          -1          65.1          0.0091          -1.1355          0.0364
-15          -1          70.1          0.00992          -1.14364          0.03343
-15          -1          75.1          0.01146          -1.14638          0.03051
-15          -1          80.1          0.01254          -1.14404          0.02861
-15          -1          85.1          0.01334          -1.13905          0.02754
-15          -1          90.1          0.014          -1.13333          0.02654
-15          -1          95.1          0.01482          -1.12688          0.02573
-15          -1          100.1          0.01571          -1.11806          0.02477
-15          -1          105.1          0.01656          -1.10637          0.02425
-15          -1          110.1          0.01742          -1.09108          0.02317
-15          -1          115.1          0.0182          -1.07171          0.02237
-15          -1          120.1          0.01872          -1.04862          0.02114
-13          -1          120.1          0.01911          -1.05903          0.02061
-13          -1          115.1          0.01862          -1.08488          0.02153
-13          -1          110.1          0.01785          -1.10667          0.02267
-13          -1          105.1          0.01699          -1.12381          0.02356
-13          -1          100.1          0.01611          -1.13703          0.02428
-13          -1          95.1          0.01529          -1.14694          0.02479
-13          -1          90.1          0.01454          -1.15458          0.02583
-13          -1          85.1          0.01396          -1.16079          0.02682
-13          -1          80.1          0.01337          -1.16712          0.02806
-13          -1          75.1          0.01256          -1.17231          0.03013
-13          -1          70.1          0.01149          -1.17464          0.0323
-13          -1          65.1          0.01075          -1.1732          0.03568
-13          -1          60.1          0.01083          -1.17111          0.03761
-11          -1          60.1          0.01201          -1.20818          0.03694
-11          -1          65.1          0.01217          -1.20656          0.0349
-11          -1          70.1          0.01287          -1.20245          0.03207
-11          -1          75.1          0.01372          -1.19513          0.02905
-11          -1          80.1          0.0142          -1.18708          0.02741
-11          -1          85.1          0.01464          -1.1796          0.02589
-11          -1          90.1          0.01507          -1.17196          0.0251
-11          -1          95.1          0.01575          -1.16385          0.02423
-11          -1          100.1          0.01655          -1.15318          0.0234
-11          -1          105.1          0.01738          -1.13883          0.02265
-11          -1          110.1          0.0183          -1.12          0.0219
-11          -1          115.1          0.01899          -1.09573          0.02093
-11          -1          120.1          0.01948          -1.06749          0.02014
-9          -1          120.1          0.01972          -1.07464          0.01952
-9          -1          115.1          0.01932          -1.10485          0.02045
-9          -1          110.1          0.01861          -1.13053          0.02133
-9          -1          105.1          0.01772          -1.15083          0.02208
-9          -1          100.1          0.01686          -1.16639          0.02286
-9          -1          95.1          0.0161          -1.17779          0.02354
-9          -1          90.1          0.0156          -1.18659          0.02432
-9          -1          85.1          0.01518          -1.19504          0.02532
-9          -1          80.1          0.01497          -1.20396          0.02674
-9          -1          75.1          0.01478          -1.21438          0.02846
-9          -1          70.1          0.01425          -1.22546          0.03113
-9          -1          65.1          0.01357          -1.23482          0.03391
-9          -1          60.1          0.01309          -1.24009          0.0361
-7          -1          60.1          0.01413          -1.26572          0.03515
-7          -1          65.1          0.0148          -1.25763          0.03291
-7          -1          70.1          0.01548          -1.24456          0.03016
-7          -1          75.1          0.01576          -1.23013          0.02781
-7          -1          80.1          0.01577          -1.21714          0.02584
-7          -1          85.1          0.01576          -1.20701          0.02447
-7          -1          90.1          0.01599          -1.19829          0.02354
-7          -1          95.1          0.01647          -1.18875          0.02285
-7          -1          100.1          0.01721          -1.17653          0.02222
-7          -1          105.1          0.01799          -1.16048          0.02144
-7          -1          110.1          0.01888          -1.13891          0.02067
-7          -1          115.1          0.01953          -1.11167          0.01986
-7          -1          120.1          0.01986          -1.0802          0.01911
-5          -1          120.1          0.02006          -1.08445          0.01866
-5          -1          115.1          0.01977          -1.11708          0.0194
-5          -1          110.1          0.01912          -1.14495          0.02018
-5          -1          105.1          0.01832          -1.16742          0.02081
-5          -1          100.1          0.0175          -1.18437          0.02153
-5          -1          95.1          0.0168          -1.19677          0.02221
-5          -1          90.1          0.01642          -1.20668          0.02299
-5          -1          85.1          0.01624          -1.21638          0.02394
-5          -1          80.1          0.0164          -1.22757          0.02513
-5          -1          75.1          0.01665          -1.24201          0.02689
-5          -1          70.1          0.01653          -1.25882          0.02925
-5          -1          65.1          0.0159          -1.27453          0.03173
-5          -1          60.1          0.01498          -1.28468          0.03361
-3          -1          60.1          0.01576          -1.29757          0.0321
-3          -1          65.1          0.01683          -1.2863          0.03025
-3          -1          70.1          0.01743          -1.26875          0.02811
-3          -1          75.1          0.01742          -1.25003          0.02609
-3          -1          80.1          0.01698          -1.23453          0.02437
-3          -1          85.1          0.01665          -1.22253          0.02321
-3          -1          90.1          0.0167          -1.21288          0.02229
-3          -1          95.1          0.01705          -1.20269          0.02158
-3          -1          100.1          0.01772          -1.19027          0.02089
-3          -1          105.1          0.01849          -1.1728          0.0203
-3          -1          110.1          0.01934          -1.14975          0.01956
-3          -1          115.1          0.01987          -1.12084          0.01885
-3          -1          120.1          0.02016          -1.08721          0.0182
-1          -1          120.1          0.02016          -1.0889          0.01774
-1          -1          115.1          0.01995          -1.12293          0.01833
-1          -1          110.1          0.01948          -1.15196          0.01902
-1          -1          105.1          0.01872          -1.17531          0.01966
-1          -1          100.1          0.01795          -1.19299          0.02031
-1          -1          95.1          0.01738          -1.20604          0.02091
-1          -1          90.1          0.01704          -1.21603          0.02162
-1          -1          85.1          0.01706          -1.22609          0.02244
-1          -1          80.1          0.01749          -1.23841          0.02358
-1          -1          75.1          0.01802          -1.25448          0.02503
-1          -1          70.1          0.01822          -1.2738          0.02677
-1          -1          65.1          0.01763          -1.29225          0.02858
-1          -1          60.1          0.01637          -1.3044          0.0302
1          -1          60.1          0.01685          -1.30475          0.02801
1          -1          65.1          0.01815          -1.29283          0.02673
1          -1          70.1          0.01877          -1.27431          0.02527
1          -1          75.1          0.01853          -1.25492          0.02383
1          -1          80.1          0.01784          -1.23897          0.02266
1          -1          85.1          0.01742          -1.22695          0.02167
1          -1          90.1          0.0173          -1.21712          0.0209
1          -1          95.1          0.01758          -1.2066          0.02028
1          -1          100.1          0.0181          -1.19366          0.01967
1          -1          105.1          0.01879          -1.17599          0.01904
1          -1          110.1          0.01954          -1.15299          0.0185
1          -1          115.1          0.02011          -1.12368          0.01796
1          -1          120.1          0.02017          -1.08954          0.01739
3          -1          120.1          0.0202          -1.08858          0.01694
3          -1          115.1          0.02011          -1.12256          0.01744
3          -1          110.1          0.01959          -1.15173          0.01794
3          -1          105.1          0.0189          -1.17486          0.01843
3          -1          100.1          0.01822          -1.19232          0.01899
3          -1          95.1          0.01771          -1.20509          0.01953
3          -1          90.1          0.01744          -1.21516          0.02018
3          -1          85.1          0.01762          -1.22473          0.02084
3          -1          80.1          0.01815          -1.23621          0.02166
3          -1          75.1          0.01887          -1.25172          0.02255
3          -1          70.1          0.01914          -1.27024          0.02358
3          -1          65.1          0.01854          -1.28769          0.0246
3          -1          60.1          0.01708          -1.29868          0.02537
5          -1          60.1          0.01714          -1.28628          0.02252
5          -1          65.1          0.01859          -1.27661          0.02212
5          -1          70.1          0.01925          -1.26077          0.02159
5          -1          75.1          0.019          -1.24417          0.02111
5          -1          80.1          0.01831          -1.23023          0.02058
5          -1          85.1          0.01775          -1.21937          0.01986
5          -1          90.1          0.01768          -1.21024          0.01925
5          -1          95.1          0.01781          -1.20088          0.0187
5          -1          100.1          0.01834          -1.18858          0.01819
5          -1          105.1          0.01896          -1.17155          0.01776
5          -1          110.1          0.01962          -1.149          0.01726
5          -1          115.1          0.02005          -1.12031          0.01688
5          -1          120.1          0.02014          -1.08685          0.01641
7          -1          120.1          0.02007          -1.08351          0.01589
7          -1          115.1          0.01999          -1.11614          0.01619
7          -1          110.1          0.01955          -1.14425          0.01652
7          -1          105.1          0.01899          -1.16596          0.01685
7          -1          100.1          0.01833          -1.18236          0.01732
7          -1          95.1          0.01792          -1.19408          0.01777
7          -1          90.1          0.01772          -1.20312          0.01831
7          -1          85.1          0.01787          -1.21154          0.01885
7          -1          80.1          0.01831          -1.22087          0.01919
