% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),
-0.5905512,-0.39370078,0.0002,-12.3618,0.00002643,0.0005896,0.00008205,
-0.5905512,-0.39370078,0.19660001,-12.16539999,-0.00002456,0.00059054,0.00002287,
-0.5905512,-0.39370078,0.39340001,-11.96859999,-0.00003957,0.00061423,0.00000687,
-0.5905512,-0.39370078,0.59039998,-11.77160002,-0.00012794,0.00068447,0.00006785,
-0.5905512,-0.39370078,0.78740001,-11.57459999,0.00000508,0.00071788,-0.0000385,
-0.5905512,-0.39370078,0.98400003,-11.37799997,-0.00003011,0.00073451,0.00004608,
-0.5905512,-0.39370078,1.18079996,-11.18120004,0.00004247,0.00081727,0.0000655,
-0.5905512,-0.39370078,1.37779999,-10.98420001,0.00001601,0.00082974,0.00009293,
-0.5905512,-0.39370078,1.57459998,-10.78740002,0.00001659,0.00088111,0.00010974,
-0.5905512,-0.39370078,1.77139997,-10.59060003,0.00003535,0.00096059,0.00010038,
-0.5905512,-0.39370078,1.96819997,-10.39380003,-0.00005134,0.0010853,0.00012301,
-0.5905512,-0.39370078,2.16499996,-10.19700004,0.00006671,0.00111695,0.00007074,
-0.5905512,-0.39370078,2.36199999,-10.00000001,0.00003105,0.00117692,0.00012828,
-0.5905512,-0.39370078,2.55879998,-9.80320002,-0.00002526,0.00124984,0.00011257,
-0.5905512,-0.39370078,2.75559998,-9.60640002,-0.00004762,0.00139028,0.00017921,
-0.5905512,-0.39370078,2.95239997,-9.40960003,-0.00001707,0.00149288,0.00016392,
-0.5905512,-0.39370078,3.1494,-9.2126,-0.0000984,0.00152246,0.00019894,
-0.5905512,-0.39370078,3.34640002,-9.01559998,-0.00004156,0.00172192,0.00018487,
-0.5905512,-0.39370078,3.54299998,-8.81900002,-0.00003923,0.00174455,0.00025965,
-0.5905512,-0.39370078,3.73979998,-8.62220002,-0.00006983,0.00201738,0.00026814,
-0.5905512,-0.39370078,3.9368,-8.4252,-0.00001659,0.0021092,0.00029499,
-0.5905512,-0.39370078,4.13360023,-8.22839977,-0.00002234,0.00231718,0.0003606,
-0.5905512,-0.39370078,4.33039999,-8.03160001,-0.00001706,0.00250207,0.00040036,
-0.5905512,-0.39370078,4.52720022,-7.83479978,-0.00005611,0.00274667,0.00045438,
-0.5905512,-0.39370078,4.72440004,-7.63759996,-0.0000159,0.00294806,0.00050269,
-0.5905512,-0.39370078,4.921,-7.441,-0.00002697,0.0032657,0.00061196,
-0.5905512,-0.39370078,5.11780024,-7.24419976,-0.00005368,0.0035462,0.00061372,
-0.5905512,-0.39370078,5.31459999,-7.04740001,-0.0000747,0.00383746,0.00070355,
-0.5905512,-0.39370078,5.51160002,-6.85039998,-0.00012786,0.0043157,0.00080471,
-0.5905512,-0.39370078,5.70839977,-6.65360023,-0.00008512,0.00473428,0.00097206,
-0.5905512,-0.39370078,5.9052,-6.4568,-0.00011813,0.00524457,0.00106422,
-0.5905512,-0.39370078,6.10200024,-6.25999976,-0.00013955,0.00577763,0.00121519,
-0.5905512,-0.39370078,6.29920006,-6.06279994,-0.000168,0.00641344,0.00138854,
-0.5905512,-0.39370078,6.49580002,-5.86619998,-0.00021814,0.00706589,0.00153298,
-0.5905512,-0.39370078,6.69259977,-5.66940023,-0.00023063,0.00789245,0.00175525,
-0.5905512,-0.39370078,6.88940001,-5.47259999,-0.00022875,0.00882971,0.00203561,
-0.5905512,-0.39370078,7.08640003,-5.27559997,-0.00028522,0.00977891,0.0023656,
-0.5905512,-0.39370078,7.28340006,-5.07859994,-0.00035437,0.01110456,0.00266533,
-0.5905512,-0.39370078,7.48000002,-4.88199998,-0.00038264,0.01243009,0.00309015,
-0.5905512,-0.39370078,7.67679977,-4.68520023,-0.00046538,0.01407047,0.00357207,
-0.5905512,-0.39370078,7.8737998,-4.4882002,-0.00056021,0.01592418,0.00412641,
-0.5905512,-0.39370078,8.07059956,-4.29140044,-0.00064196,0.01807238,0.00485276,
-0.5905512,-0.39370078,8.26739979,-4.09460021,-0.00080673,0.02054952,0.00566244,
-0.5905512,-0.39370078,8.46420002,-3.89779998,-0.00094624,0.02348531,0.00660801,
-0.5905512,-0.39370078,8.66139984,-3.70060016,-0.00114396,0.02698643,0.0077513,
-0.5905512,-0.39370078,8.8579998,-3.5040002,-0.00134447,0.03106621,0.00919542,
-0.5905512,-0.39370078,9.05480003,-3.30719997,-0.00159075,0.03574936,0.01088471,
-0.5905512,-0.39370078,9.25160027,-3.11039973,-0.00198708,0.04146043,0.01291656,
-0.5905512,-0.39370078,9.44859982,-2.91340018,-0.00235224,0.04817966,0.01551813,
-0.5905512,-0.39370078,9.64540005,-2.71659995,-0.00280922,0.0561816,0.0185731,
-0.5905512,-0.39370078,9.8423996,-2.5196004,-0.00342675,0.06580108,0.02214275,
-0.5905512,-0.39370078,10.03899956,-2.32300044,-0.00433107,0.07744311,0.02689749,
-0.5905512,-0.39370078,10.23600006,-2.12599994,-0.00527353,0.09139072,0.03253513,
-0.5905512,-0.39370078,10.43280029,-1.92919971,-0.00651071,0.10830321,0.03957434,
-0.5905512,-0.39370078,10.62959957,-1.73240043,-0.00804495,0.12909764,0.04839501,
-0.5905512,-0.39370078,10.8263998,-1.5356002,-0.0101145,0.15433227,0.05978066,
-0.5905512,-0.39370078,11.02340031,-1.33859969,-0.01271627,0.18557437,0.07388435,
-0.5905512,-0.19685039,0.0002,-12.3618,0.00005424,0.00061571,0.00006036,
-0.5905512,-0.19685039,0.19660001,-12.16539999,0.00001658,0.00065233,0.00002018,
-0.5905512,-0.19685039,0.39340001,-11.96859999,-0.0000217,0.00062166,-0.00002134,
-0.5905512,-0.19685039,0.59039998,-11.77160002,-0.00003416,0.00067818,-0.00000358,
-0.5905512,-0.19685039,0.78740001,-11.57459999,-0.00001432,0.0006977,0.00003396,
-0.5905512,-0.19685039,0.98400003,-11.37799997,-0.00004843,0.00074997,0.00002639,
-0.5905512,-0.19685039,1.18079996,-11.18120004,-0.00004658,0.00084156,0.00005139,
-0.5905512,-0.19685039,1.37779999,-10.98420001,0.00002389,0.00083723,0.00005067,
-0.5905512,-0.19685039,1.57459998,-10.78740002,0.00001032,0.00094328,0.00002054,
-0.5905512,-0.19685039,1.77139997,-10.59060003,-0.00000365,0.00098235,0.00008407,
-0.5905512,-0.19685039,1.96819997,-10.39380003,-0.0000717,0.00105398,0.00002051,
-0.5905512,-0.19685039,2.16499996,-10.19700004,-0.00001044,0.00114621,0.00004095,
-0.5905512,-0.19685039,2.36199999,-10.00000001,-0.00002019,0.00116902,0.00006524,
-0.5905512,-0.19685039,2.55879998,-9.80320002,-0.00002996,0.00121494,0.00005797,
-0.5905512,-0.19685039,2.75559998,-9.60640002,-0.00002245,0.00132486,0.00000445,
-0.5905512,-0.19685039,2.95239997,-9.40960003,-0.00005978,0.00147453,0.00007973,
-0.5905512,-0.19685039,3.1494,-9.2126,-0.00003369,0.00153739,0.00011192,
-0.5905512,-0.19685039,3.34640002,-9.01559998,-0.00003431,0.00173389,0.00013809,
-0.5905512,-0.19685039,3.54299998,-8.81900002,0.00003667,0.00182997,0.0001156,
-0.5905512,-0.19685039,3.73979998,-8.62220002,-0.00003908,0.00197152,0.0001238,
-0.5905512,-0.19685039,3.9368,-8.4252,-0.00001323,0.00214074,0.00013021,
-0.5905512,-0.19685039,4.13360023,-8.22839977,-0.00000855,0.00229128,0.00020124,
-0.5905512,-0.19685039,4.33039999,-8.03160001,-0.00004392,0.00250766,0.00016224,
-0.5905512,-0.19685039,4.52720022,-7.83479978,-0.00000922,0.00275994,0.00016677,
-0.5905512,-0.19685039,4.72440004,-7.63759996,-0.00002184,0.00307174,0.00027608,
-0.5905512,-0.19685039,4.921,-7.441,0.00000822,0.00325784,0.00028386,
-0.5905512,-0.19685039,5.11780024,-7.24419976,-0.00001431,0.00363104,0.00028693,
-0.5905512,-0.19685039,5.31459999,-7.04740001,-0.00007926,0.00395653,0.00034715,
-0.5905512,-0.19685039,5.51160002,-6.85039998,-0.00005988,0.00430124,0.00043847,
-0.5905512,-0.19685039,5.70839977,-6.65360023,-0.00010004,0.00473905,0.00049959,
-0.5905512,-0.19685039,5.9052,-6.4568,-0.00006734,0.00524788,0.00052223,
-0.5905512,-0.19685039,6.10200024,-6.25999976,-0.00003711,0.00579129,0.00062652,
-0.5905512,-0.19685039,6.29920006,-6.06279994,-0.00011403,0.00649,0.00072016,
-0.5905512,-0.19685039,6.49580002,-5.86619998,-0.00012897,0.00714495,0.00074715,
-0.5905512,-0.19685039,6.69259977,-5.66940023,-0.00013613,0.00805606,0.00086608,
-0.5905512,-0.19685039,6.88940001,-5.47259999,-0.00015681,0.00894177,0.0010487,
-0.5905512,-0.19685039,7.08640003,-5.27559997,-0.00019838,0.01004677,0.00117885,
-0.5905512,-0.19685039,7.28340006,-5.07859994,-0.00023195,0.01132211,0.00133063,
-0.5905512,-0.19685039,7.48000002,-4.88199998,-0.00025939,0.01270248,0.00159663,
-0.5905512,-0.19685039,7.67679977,-4.68520023,-0.00024152,0.01430831,0.00183987,
-0.5905512,-0.19685039,7.8737998,-4.4882002,-0.00029496,0.01625792,0.00211607,
-0.5905512,-0.19685039,8.07059956,-4.29140044,-0.00038728,0.01847578,0.00245381,
-0.5905512,-0.19685039,8.26739979,-4.09460021,-0.00045539,0.02103923,0.00284785,
-0.5905512,-0.19685039,8.46420002,-3.89779998,-0.00055823,0.02407596,0.00338922,
-0.5905512,-0.19685039,8.66139984,-3.70060016,-0.00076634,0.02759723,0.00398097,
-0.5905512,-0.19685039,8.8579998,-3.5040002,-0.00077866,0.03182168,0.00468334,
-0.5905512,-0.19685039,9.05480003,-3.30719997,-0.00099279,0.03681536,0.00553941,
-0.5905512,-0.19685039,9.25160027,-3.11039973,-0.00118506,0.04267167,0.00661831,
-0.5905512,-0.19685039,9.44859982,-2.91340018,-0.00143004,0.04973558,0.00792787,
-0.5905512,-0.19685039,9.64540005,-2.71659995,-0.00168446,0.05803264,0.00945307,
-0.5905512,-0.19685039,9.8423996,-2.5196004,-0.00200895,0.06811922,0.01126954,
-0.5905512,-0.19685039,10.03899956,-2.32300044,-0.00251621,0.08022657,0.01381941,
-0.5905512,-0.19685039,10.23600006,-2.12599994,-0.00309125,0.09483254,0.01668996,
-0.5905512,-0.19685039,10.43280029,-1.92919971,-0.00375793,0.11273817,0.02033638,
-0.5905512,-0.19685039,10.62959957,-1.73240043,-0.00458539,0.13451876,0.02471406,
-0.5905512,-0.19685039,10.8263998,-1.5356002,-0.00568913,0.16114184,0.0304958,
-0.5905512,-0.19685039,11.02340031,-1.33859969,-0.0071521,0.19433996,0.03791536,
-0.5905512,0,0.0002,-12.3618,0.00000451,0.00055502,-0.00006115,
-0.5905512,0,0.19660001,-12.16539999,-0.0000036,0.00068128,-0.00000879,
-0.5905512,0,0.39340001,-11.96859999,-0.00000674,0.00058335,-0.00004625,
-0.5905512,0,0.59039998,-11.77160002,-0.00006033,0.00069343,-0.00000475,
-0.5905512,0,0.78740001,-11.57459999,0.00000098,0.00072171,-0.00002844,
-0.5905512,0,0.98400003,-11.37799997,-0.00005806,0.00077039,-0.00005606,
-0.5905512,0,1.18079996,-11.18120004,-0.00003411,0.00075951,-0.00002315,
-0.5905512,0,1.37779999,-10.98420001,0.00002549,0.00086137,0.00000504,
-0.5905512,0,1.57459998,-10.78740002,0.00003457,0.00088415,-0.00003665,
-0.5905512,0,1.77139997,-10.59060003,-0.00005128,0.00100368,-0.00002258,
-0.5905512,0,1.96819997,-10.39380003,0.00003599,0.00105989,-0.00004897,
-0.5905512,0,2.16499996,-10.19700004,-0.00000487,0.00116121,-0.00004099,
-0.5905512,0,2.36199999,-10.00000001,0.00000638,0.00117111,-0.00002118,
-0.5905512,0,2.55879998,-9.80320002,-0.00002561,0.00125219,-0.00000754,
-0.5905512,0,2.75559998,-9.60640002,-0.00005777,0.00134013,0.0000268,
-0.5905512,0,2.95239997,-9.40960003,-0.0000691,0.00145414,-0.00004363,
-0.5905512,0,3.1494,-9.2126,-0.00004656,0.00157984,-0.00001799,
-0.5905512,0,3.34640002,-9.01559998,-0.00001138,0.00165119,-0.00004224,
-0.5905512,0,3.54299998,-8.81900002,-0.00002043,0.0018467,-0.00001322,
-0.5905512,0,3.73979998,-8.62220002,-0.00003561,0.00198301,-0.00002372,
-0.5905512,0,3.9368,-8.4252,-0.00002244,0.00215772,-0.00005578,
-0.5905512,0,4.13360023,-8.22839977,-0.00002856,0.00232287,-0.00001712,
-0.5905512,0,4.33039999,-8.03160001,0.00000777,0.00248577,-0.00000888,
-0.5905512,0,4.52720022,-7.83479978,0.00000906,0.00273999,-0.00002903,
-0.5905512,0,4.72440004,-7.63759996,0.00001425,0.00297879,-0.00004918,
-0.5905512,0,4.921,-7.441,0.00002102,0.003236,-0.00001095,
-0.5905512,0,5.11780024,-7.24419976,-0.00001225,0.00364817,-0.00006945,
-0.5905512,0,5.31459999,-7.04740001,-0.00003434,0.00397673,0.00000344,
-0.5905512,0,5.51160002,-6.85039998,-0.00000008,0.00432338,0.00005049,
-0.5905512,0,5.70839977,-6.65360023,0.00001235,0.00483948,0.00000856,
-0.5905512,0,5.9052,-6.4568,-0.00004702,0.00524818,-0.00000484,
-0.5905512,0,6.10200024,-6.25999976,0.00002756,0.00586394,-0.00000359,
-0.5905512,0,6.29920006,-6.06279994,-0.00004547,0.00651273,-0.00001545,
-0.5905512,0,6.49580002,-5.86619998,-0.00009155,0.00721903,-0.00000364,
-0.5905512,0,6.69259977,-5.66940023,-0.000084,0.00806099,0.00000314,
-0.5905512,0,6.88940001,-5.47259999,-0.0000739,0.00902477,-0.00002867,
-0.5905512,0,7.08640003,-5.27559997,-0.00009941,0.0100785,-0.00002255,
-0.5905512,0,7.28340006,-5.07859994,-0.00010187,0.01132431,0.00007119,
-0.5905512,0,7.48000002,-4.88199998,-0.0000861,0.01277864,0.00001578,
-0.5905512,0,7.67679977,-4.68520023,-0.00010853,0.01449088,0.00004479,
-0.5905512,0,7.8737998,-4.4882002,-0.00011039,0.01636733,0.00002024,
-0.5905512,0,8.07059956,-4.29140044,-0.0000909,0.01860894,0.00003082,
-0.5905512,0,8.26739979,-4.09460021,-0.00016762,0.02119975,0.00006002,
-0.5905512,0,8.46420002,-3.89779998,-0.00018361,0.02425698,0.00009528,
-0.5905512,0,8.66139984,-3.70060016,-0.00024464,0.02787266,0.00009684,
-0.5905512,0,8.8579998,-3.5040002,-0.0002512,0.03207465,0.00014013,
-0.5905512,0,9.05480003,-3.30719997,-0.00031372,0.03710805,0.00011724,
-0.5905512,0,9.25160027,-3.11039973,-0.00031226,0.04303291,0.00014948,
-0.5905512,0,9.44859982,-2.91340018,-0.00036824,0.05017186,0.00017194,
-0.5905512,0,9.64540005,-2.71659995,-0.00043755,0.05859705,0.00016504,
-0.5905512,0,9.8423996,-2.5196004,-0.0004674,0.06876165,0.00013281,
-0.5905512,0,10.03899956,-2.32300044,-0.00066954,0.08115029,0.00031022,
-0.5905512,0,10.23600006,-2.12599994,-0.00069213,0.09593375,0.00029719,
-0.5905512,0,10.43280029,-1.92919971,-0.00082245,0.11405571,0.0002972,
-0.5905512,0,10.62959957,-1.73240043,-0.00085072,0.13624696,0.00042459,
-0.5905512,0,10.8263998,-1.5356002,-0.00094536,0.16335609,0.00037625,
-0.5905512,0,11.02340031,-1.33859969,-0.00104981,0.19711326,0.00049429,
-0.5905512,0.19685039,0.0002,-12.3618,-0.00003962,0.00061666,-0.00002466,
-0.5905512,0.19685039,0.19660001,-12.16539999,0.00001615,0.00061363,-0.00001337,
-0.5905512,0.19685039,0.39340001,-11.96859999,0.00003792,0.00066279,-0.00007133,
-0.5905512,0.19685039,0.59039998,-11.77160002,-0.00003795,0.00067853,-0.00003621,
-0.5905512,0.19685039,0.78740001,-11.57459999,-0.00001564,0.00072827,-0.00003017,
-0.5905512,0.19685039,0.98400003,-11.37799997,-0.00003914,0.00076693,-0.00003309,
-0.5905512,0.19685039,1.18079996,-11.18120004,-0.00004092,0.0008112,-0.00012658,
-0.5905512,0.19685039,1.37779999,-10.98420001,-0.00000619,0.00083033,-0.00004828,
-0.5905512,0.19685039,1.57459998,-10.78740002,0.0000044,0.00090311,-0.00007859,
-0.5905512,0.19685039,1.77139997,-10.59060003,0.00001394,0.00100527,-0.0000901,
-0.5905512,0.19685039,1.96819997,-10.39380003,-0.00000265,0.0010497,-0.00010518,
-0.5905512,0.19685039,2.16499996,-10.19700004,-0.00000304,0.00110901,-0.00018647,
-0.5905512,0.19685039,2.36199999,-10.00000001,0.00000034,0.00114645,-0.00012268,
-0.5905512,0.19685039,2.55879998,-9.80320002,0.00003082,0.00124221,-0.00008647,
-0.5905512,0.19685039,2.75559998,-9.60640002,-0.00003072,0.00136147,-0.00007519,
-0.5905512,0.19685039,2.95239997,-9.40960003,-0.00000281,0.00141515,-0.00011321,
-0.5905512,0.19685039,3.1494,-9.2126,-0.00001551,0.00153835,-0.00010212,
-0.5905512,0.19685039,3.34640002,-9.01559998,-0.00002028,0.00162507,-0.00008676,
-0.5905512,0.19685039,3.54299998,-8.81900002,-0.00002004,0.00176425,-0.00014783,
-0.5905512,0.19685039,3.73979998,-8.62220002,-0.00000329,0.00197106,-0.00019051,
-0.5905512,0.19685039,3.9368,-8.4252,-0.00003457,0.00211954,-0.00020724,
-0.5905512,0.19685039,4.13360023,-8.22839977,0.0000278,0.00238782,-0.00021797,
-0.5905512,0.19685039,4.33039999,-8.03160001,-0.00000667,0.00248596,-0.00026358,
-0.5905512,0.19685039,4.52720022,-7.83479978,0.00000351,0.00276759,-0.00026412,
-0.5905512,0.19685039,4.72440004,-7.63759996,0.00006771,0.00297844,-0.00027937,
-0.5905512,0.19685039,4.921,-7.441,0.00003389,0.00325927,-0.00031983,
-0.5905512,0.19685039,5.11780024,-7.24419976,0.00000301,0.00359931,-0.00033389,
-0.5905512,0.19685039,5.31459999,-7.04740001,0.0000566,0.00391417,-0.00038895,
-0.5905512,0.19685039,5.51160002,-6.85039998,-0.0000094,0.00428475,-0.00044135,
-0.5905512,0.19685039,5.70839977,-6.65360023,0.00005518,0.00480558,-0.00048589,
-0.5905512,0.19685039,5.9052,-6.4568,0.00005859,0.00527236,-0.00055349,
-0.5905512,0.19685039,6.10200024,-6.25999976,0.00001704,0.00581561,-0.00059069,
-0.5905512,0.19685039,6.29920006,-6.06279994,-0.00000171,0.00646338,-0.00069486,
-0.5905512,0.19685039,6.49580002,-5.86619998,0.00008285,0.00721226,-0.00079701,
-0.5905512,0.19685039,6.69259977,-5.66940023,-0.00001187,0.00801462,-0.00086481,
-0.5905512,0.19685039,6.88940001,-5.47259999,0.00001834,0.00896475,-0.0009746,
-0.5905512,0.19685039,7.08640003,-5.27559997,0.00009701,0.01003721,-0.00116092,
-0.5905512,0.19685039,7.28340006,-5.07859994,0.00009947,0.01126773,-0.00132041,
-0.5905512,0.19685039,7.48000002,-4.88199998,0.00007888,0.01272156,-0.00150919,
-0.5905512,0.19685039,7.67679977,-4.68520023,0.00009051,0.0143529,-0.00176746,
-0.5905512,0.19685039,7.8737998,-4.4882002,0.00011,0.01629592,-0.00206531,
-0.5905512,0.19685039,8.07059956,-4.29140044,0.00018534,0.01846923,-0.00235963,
-0.5905512,0.19685039,8.26739979,-4.09460021,0.00015842,0.02101662,-0.00277342,
-0.5905512,0.19685039,8.46420002,-3.89779998,0.00022104,0.02401053,-0.00325869,
-0.5905512,0.19685039,8.66139984,-3.70060016,0.00021978,0.02757379,-0.00383276,
-0.5905512,0.19685039,8.8579998,-3.5040002,0.00035656,0.03178885,-0.00447082,
-0.5905512,0.19685039,9.05480003,-3.30719997,0.00038168,0.03668451,-0.00536224,
-0.5905512,0.19685039,9.25160027,-3.11039973,0.00052048,0.04256557,-0.0063535,
-0.5905512,0.19685039,9.44859982,-2.91340018,0.00065577,0.04955104,-0.00756977,
-0.5905512,0.19685039,9.64540005,-2.71659995,0.00083588,0.05792193,-0.00907499,
-0.5905512,0.19685039,9.8423996,-2.5196004,0.00109196,0.06790553,-0.01098193,
-0.5905512,0.19685039,10.03899956,-2.32300044,0.00131046,0.08004826,-0.01322494,
-0.5905512,0.19685039,10.23600006,-2.12599994,0.00174008,0.09457919,-0.01597489,
-0.5905512,0.19685039,10.43280029,-1.92919971,0.00229423,0.11232815,-0.0195774,
-0.5905512,0.19685039,10.62959957,-1.73240043,0.00295615,0.13408018,-0.02411385,
-0.5905512,0.19685039,10.8263998,-1.5356002,0.00387119,0.16063304,-0.02972762,
-0.5905512,0.19685039,11.02340031,-1.33859969,0.00510332,0.1935937,-0.0365648,
-0.5905512,0.39370078,0.0002,-12.3618,-0.00002771,0.00060094,-0.00008161,
-0.5905512,0.39370078,0.19660001,-12.16539999,-0.00003211,0.00062091,-0.00006468,
-0.5905512,0.39370078,0.39340001,-11.96859999,-0.0000422,0.00065125,-0.0000987,
-0.5905512,0.39370078,0.59039998,-11.77160002,0.00000366,0.00067146,-0.00013823,
-0.5905512,0.39370078,0.78740001,-11.57459999,0.0000114,0.00071296,-0.00007411,
-0.5905512,0.39370078,0.98400003,-11.37799997,-0.00000776,0.00070584,-0.00012815,
-0.5905512,0.39370078,1.18079996,-11.18120004,-0.00000079,0.00081142,-0.00014962,
-0.5905512,0.39370078,1.37779999,-10.98420001,-0.00001242,0.0008626,-0.00011994,
-0.5905512,0.39370078,1.57459998,-10.78740002,-0.00000016,0.0009108,-0.00012079,
-0.5905512,0.39370078,1.77139997,-10.59060003,-0.0000138,0.00094745,-0.00015218,
-0.5905512,0.39370078,1.96819997,-10.39380003,0.00002349,0.00103183,-0.00016503,
-0.5905512,0.39370078,2.16499996,-10.19700004,0.00003708,0.00108496,-0.00024761,
-0.5905512,0.39370078,2.36199999,-10.00000001,0.00000057,0.00117656,-0.00021647,
-0.5905512,0.39370078,2.55879998,-9.80320002,0.0000157,0.00122168,-0.00021385,
-0.5905512,0.39370078,2.75559998,-9.60640002,-0.00003002,0.00135774,-0.00019424,
-0.5905512,0.39370078,2.95239997,-9.40960003,-0.00003102,0.00141417,-0.00026351,
-0.5905512,0.39370078,3.1494,-9.2126,0.00002993,0.00158772,-0.00025565,
-0.5905512,0.39370078,3.34640002,-9.01559998,-0.00002986,0.001683,-0.00030222,
-0.5905512,0.39370078,3.54299998,-8.81900002,-0.00002117,0.0017543,-0.00031018,
-0.5905512,0.39370078,3.73979998,-8.62220002,0.00009249,0.00197449,-0.00031122,
-0.5905512,0.39370078,3.9368,-8.4252,0.00002273,0.0021297,-0.00035343,
-0.5905512,0.39370078,4.13360023,-8.22839977,-0.00001044,0.00223049,-0.00042283,
-0.5905512,0.39370078,4.33039999,-8.03160001,-0.0000101,0.00246284,-0.00048999,
-0.5905512,0.39370078,4.52720022,-7.83479978,0.00000514,0.00269485,-0.00052155,
-0.5905512,0.39370078,4.72440004,-7.63759996,0.00003786,0.00295646,-0.00055763,
-0.5905512,0.39370078,4.921,-7.441,0.00005772,0.00322761,-0.00063019,
-0.5905512,0.39370078,5.11780024,-7.24419976,0.00007641,0.00352544,-0.00065293,
-0.5905512,0.39370078,5.31459999,-7.04740001,0.00005608,0.00385766,-0.00076798,
-0.5905512,0.39370078,5.51160002,-6.85039998,0.00009099,0.00427826,-0.00084334,
-0.5905512,0.39370078,5.70839977,-6.65360023,0.00006539,0.00466721,-0.00095588,
-0.5905512,0.39370078,5.9052,-6.4568,0.00014055,0.00517521,-0.00107345,
-0.5905512,0.39370078,6.10200024,-6.25999976,0.00008459,0.00575974,-0.00116129,
-0.5905512,0.39370078,6.29920006,-6.06279994,0.00007154,0.00640758,-0.00137563,
-0.5905512,0.39370078,6.49580002,-5.86619998,0.00013475,0.00710908,-0.00160266,
-0.5905512,0.39370078,6.69259977,-5.66940023,0.00013163,0.00787682,-0.00175419,
-0.5905512,0.39370078,6.88940001,-5.47259999,0.00013431,0.00879218,-0.00200668,
-0.5905512,0.39370078,7.08640003,-5.27559997,0.00019206,0.00984534,-0.0022829,
-0.5905512,0.39370078,7.28340006,-5.07859994,0.00023184,0.01099493,-0.00267864,
-0.5905512,0.39370078,7.48000002,-4.88199998,0.00027074,0.01247834,-0.00306168,
-0.5905512,0.39370078,7.67679977,-4.68520023,0.00035312,0.01401634,-0.0035018,
-0.5905512,0.39370078,7.8737998,-4.4882002,0.00033073,0.01589073,-0.00406166,
-0.5905512,0.39370078,8.07059956,-4.29140044,0.0004467,0.01805249,-0.00476473,
-0.5905512,0.39370078,8.26739979,-4.09460021,0.00053697,0.02048467,-0.00551772,
-0.5905512,0.39370078,8.46420002,-3.89779998,0.00058768,0.02342232,-0.00644358,
-0.5905512,0.39370078,8.66139984,-3.70060016,0.00071931,0.02681965,-0.00762271,
-0.5905512,0.39370078,8.8579998,-3.5040002,0.00089847,0.03087231,-0.00896843,
-0.5905512,0.39370078,9.05480003,-3.30719997,0.00105865,0.03561513,-0.01063141,
-0.5905512,0.39370078,9.25160027,-3.11039973,0.00139107,0.04124103,-0.01264786,
-0.5905512,0.39370078,9.44859982,-2.91340018,0.00169621,0.04792186,-0.01509321,
-0.5905512,0.39370078,9.64540005,-2.71659995,0.00212276,0.05584785,-0.01809698,
-0.5905512,0.39370078,9.8423996,-2.5196004,0.00269048,0.06541816,-0.0217226,
-0.5905512,0.39370078,10.03899956,-2.32300044,0.00337145,0.07700981,-0.02632241,
-0.5905512,0.39370078,10.23600006,-2.12599994,0.00423283,0.09090575,-0.03197951,
-0.5905512,0.39370078,10.43280029,-1.92919971,0.00532776,0.10755899,-0.03879716,
-0.5905512,0.39370078,10.62959957,-1.73240043,0.00681104,0.12807157,-0.04770037,
-0.5905512,0.39370078,10.8263998,-1.5356002,0.0087735,0.15305441,-0.05850758,
-0.5905512,0.39370078,11.02340031,-1.33859969,0.01132756,0.18412222,-0.07256165,
-0.39370078,-0.5905512,0.0002,-12.3618,-0.00003445,0.00059449,0.00010761,
-0.39370078,-0.5905512,0.19660001,-12.16539999,-0.00001665,0.00054571,0.00004122,
-0.39370078,-0.5905512,0.39340001,-11.96859999,-0.0000172,0.00064106,0.00003346,
-0.39370078,-0.5905512,0.59039998,-11.77160002,-0.00005344,0.00069405,0.00013324,
-0.39370078,-0.5905512,0.78740001,-11.57459999,-0.00006064,0.00070142,0.00019033,
-0.39370078,-0.5905512,0.98400003,-11.37799997,-0.00002386,0.00075558,0.00011178,
-0.39370078,-0.5905512,1.18079996,-11.18120004,-0.00002512,0.00081588,0.00012946,
-0.39370078,-0.5905512,1.37779999,-10.98420001,-0.00003821,0.00082349,0.00012924,
-0.39370078,-0.5905512,1.57459998,-10.78740002,-0.00000127,0.00087067,0.00016955,
-0.39370078,-0.5905512,1.77139997,-10.59060003,-0.00003817,0.00100697,0.00014919,
-0.39370078,-0.5905512,1.96819997,-10.39380003,0.00004048,0.00100139,0.0001272,
-0.39370078,-0.5905512,2.16499996,-10.19700004,0.00000283,0.00105185,0.00019137,
-0.39370078,-0.5905512,2.36199999,-10.00000001,0.00002158,0.00116971,0.00022575,
-0.39370078,-0.5905512,2.55879998,-9.80320002,-0.00004904,0.00120721,0.0002159,
-0.39370078,-0.5905512,2.75559998,-9.60640002,-0.00010448,0.0013499,0.0002612,
-0.39370078,-0.5905512,2.95239997,-9.40960003,0.00000141,0.00140269,0.00031665,
-0.39370078,-0.5905512,3.1494,-9.2126,-0.000028,0.00156449,0.00033227,
-0.39370078,-0.5905512,3.34640002,-9.01559998,-0.00005047,0.00164268,0.00035503,
-0.39370078,-0.5905512,3.54299998,-8.81900002,-0.00000502,0.00178823,0.00040877,
-0.39370078,-0.5905512,3.73979998,-8.62220002,0.00002776,0.00193176,0.00044059,
-0.39370078,-0.5905512,3.9368,-8.4252,-0.00005586,0.00210106,0.0004478,
