% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 26 2023           12:19
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
-7.000236766          -6.998022388          180.0582936          0.094813545          -0.432900091          0.011144091
-7.000034135          -6.998159517          175.0582976          0.101629545          -0.503201091          0.011350091
-7.000235862          -6.998433908          170.0580984          0.104729545          -0.576867091          0.011310091
-7.00018045          -6.998103006          165.0569747          0.103541545          -0.650325091          0.011400091
-6.999820714          -6.998283188          160.0580899          0.098417545          -0.720456091          0.011824091
-6.999934341          -6.998317963          155.0583184          0.090921545          -0.784472091          0.012823091
-6.999856881          -6.998019112          150.0570351          0.082590545          -0.841204091          0.014322091
-6.999788493          -6.998024933          145.0578917          0.074923545          -0.890999091          0.016302091
-7.000119705          -6.998194429          140.057927          0.069216545          -0.934766091          0.018794091
-7.000131953          -6.998198311          135.0572131          0.065947545          -0.974717091          0.021754091
-7.000198177          -6.997995648          130.0580213          0.064798545          -1.013360091          0.025234091
-6.999896484          -6.998379851          125.0580782          0.064258545          -1.051574091          0.029123091
-6.999919617          -6.998236929          120.058181          0.062027545          -1.089769091          0.033356091
-6.999844976          -6.998299703          115.0581384          0.056868545          -1.125263091          0.037803091
-6.999980071          -6.998150764          110.0579641          0.049213545          -1.155276091          0.042041091
-5.000167135          -6.998188543          110.0583292          0.050582545          -1.160835091          0.035702091
-5.00003204          -6.998337481          115.0580035          0.058302545          -1.129858091          0.032498091
-5.000106681          -6.998274707          120.0580462          0.063422545          -1.093404091          0.029130091
-5.000083548          -6.99841763          125.0579433          0.065359545          -1.054399091          0.025973091
-4.999885241          -6.998033427          130.0578865          0.065800545          -1.015255091          0.022957091
-4.999819017          -6.998236089          135.0580782          0.066828545          -0.975990091          0.020321091
-4.999806769          -6.998232208          140.0582922          0.070014545          -0.935150091          0.017975091
-4.999975557          -6.998062711          145.0582569          0.075474545          -0.890921091          0.016015091
-5.000043945          -6.99805689          150.0579003          0.083075545          -0.841086091          0.014349091
-5.000121405          -6.998355742          155.0581836          0.091131545          -0.783908091          0.013044091
-5.000007778          -6.998320967          160.0579551          0.098579545          -0.720060091          0.012019091
-4.999867514          -6.998140785          165.0583399          0.103506545          -0.650271091          0.011467091
-4.999922926          -6.998471686          170.0579636          0.104417545          -0.576772091          0.011098091
-5.000221199          -6.998197296          175.0581628          0.101220545          -0.503582091          0.010763091
-4.99992383          -6.998060166          180.0581588          0.094497545          -0.433674091          0.010344091
-2.99993635          -6.998047233          180.0579479          0.094352545          -0.434129091          0.009426091
-3.000233719          -6.998184363          175.057952          0.101346545          -0.503836091          0.010147091
-2.999935446          -6.998458754          170.0582527          0.104184545          -0.577095091          0.010793091
-2.999880034          -6.998127852          165.058129          0.103181545          -0.650049091          0.011440091
-3.000020298          -6.998308034          160.0582443          0.098220545          -0.719925091          0.012274091
-3.000133925          -6.998342809          155.0579727          0.091206545          -0.783817091          0.013202091
-3.000056465          -6.998043957          150.0576894          0.083083545          -0.840746091          0.014332091
-2.999988077          -6.998049779          145.0580461          0.075996545          -0.890933091          0.015675091
-2.999819289          -6.998219275          140.0575814          0.070642545          -0.935710091          0.017177091
-2.999831537          -6.998223156          135.0583674          0.067539545          -0.976973091          0.018884091
-2.999897761          -6.998020494          130.0581757          0.066672545          -1.016641091          0.020722091
-3.000096068          -6.998404697          125.0582325          0.066249545          -1.056375091          0.022819091
-3.000119201          -6.998261775          120.0583354          0.064368545          -1.095803091          0.025117091
-3.00004456          -6.998324548          115.0582927          0.059299545          -1.132742091          0.027409091
-3.000179655          -6.99817561          110.0581184          0.051580545          -1.164667091          0.029704091
-0.999937687          -6.998157913          110.057968          0.052111545          -1.166740091          0.024122091
-0.999802592          -6.998306852          115.0581423          0.059878545          -1.134982091          0.022644091
-0.999877233          -6.998244078          120.058185          0.064867545          -1.097494091          0.021206091
-0.9998541          -6.998387          125.0580821          0.066668545          -1.057352091          0.019792091
-1.000155793          -6.998002797          130.0580253          0.066949545          -1.017286091          0.018545091
-1.000089569          -6.99820546          135.058217          0.067802545          -0.977298091          0.017405091
-1.000077321          -6.998201578          140.057931          0.070857545          -0.936010091          0.016368091
-1.000246109          -6.998032082          145.0578957          0.076082545          -0.891053091          0.015355091
-0.999814497          -6.998026261          150.058039          0.083358545          -0.840758091          0.014391091
-0.999891957          -6.998325112          155.0583223          0.091347545          -0.783641091          0.013419091
-0.99977833          -6.998290337          160.0580939          0.098264545          -0.719513091          0.012459091
-1.000138066          -6.998110155          165.0579786          0.102872545          -0.649876091          0.011453091
-1.000193478          -6.998441057          170.0581023          0.103938545          -0.576911091          0.010489091
-0.999991751          -6.998166666          175.0583016          0.101145545          -0.504033091          0.009573091
-1.000194382          -6.998029537          180.0582975          0.094493545          -0.434243091          0.008598091
0.99978961          -6.997985004          180.0579843          0.094350545          -0.434112091          0.007737091
0.999992241          -6.998122134          175.0574883          0.100962545          -0.503909091          0.008944091
0.999790514          -6.998396524          170.0582891          0.104328545          -0.576793091          0.010234091
0.999845926          -6.998065623          165.0581654          0.103076545          -0.649789091          0.011514091
1.000205662          -6.998245805          160.0582806          0.098457545          -0.719486091          0.012690091
1.000092035          -6.998280579          155.0580091          0.091081545          -0.783504091          0.013647091
1.000169495          -6.997981728          150.0582258          0.083242545          -0.840651091          0.014458091
1.000237883          -6.997987549          145.0580824          0.076118545          -0.890976091          0.015082091
0.999906671          -6.998157045          140.0581177          0.070871545          -0.936169091          0.015572091
0.999894423          -6.998160927          135.0579038          0.067948545          -0.977532091          0.015971091
0.999828199          -6.998458264          130.058212          0.067096545          -1.017629091          0.016373091
1.000129892          -6.998342468          125.0582689          0.066865545          -1.057631091          0.016868091
1.000106759          -6.998199545          120.0583717          0.065035545          -1.097749091          0.017399091
1.0001814          -6.998262319          115.0583291          0.060078545          -1.135560091          0.017964091
1.000046305          -6.99811338          110.0581548          0.052381545          -1.167667091          0.018509091
2.999778241          -6.998068848          110.0583415          0.052264545          -1.166739091          0.012811091
2.999913336          -6.998217786          115.0580158          0.059957545          -1.134723091          0.013236091
2.999838695          -6.998155012          120.0580585          0.064915545          -1.097328091          0.013507091
2.999861828          -6.998297935          125.0579556          0.066669545          -1.057369091          0.013828091
3.000060135          -6.998413732          130.0578988          0.066859545          -1.017166091          0.014183091
3.000126359          -6.998116394          135.0580905          0.067811545          -0.977160091          0.014490091
3.000138607          -6.998112513          140.0583045          0.070606545          -0.935946091          0.014748091
2.999969819          -6.998443016          145.0582692          0.075952545          -0.891210091          0.014759091
2.999901431          -6.998437195          150.0579125          0.083060545          -0.840778091          0.014528091
2.999823971          -6.998236047          155.0581959          0.091154545          -0.783640091          0.013973091
2.999937598          -6.998201272          160.0579674          0.098211545          -0.719596091          0.012962091
3.000077862          -6.99802109          165.0583522          0.103107545          -0.649869091          0.011601091
3.00002245          -6.998351991          170.0579759          0.104500545          -0.576835091          0.010009091
3.000224177          -6.998077601          175.0581751          0.101065545          -0.503715091          0.008378091
3.000021546          -6.998440471          180.058171          0.094313545          -0.433962091          0.006905091
5.000043042          -6.997993811          180.058338          0.094655545          -0.433373091          0.006055091
5.000245673          -6.998130941          175.058342          0.101449545          -0.503365091          0.007839091
5.000043946          -6.998405331          170.0581428          0.104797545          -0.576671091          0.009802091
5.000099358          -6.99807443          165.0580191          0.103370545          -0.649981091          0.011694091
4.999959094          -6.998254612          160.0581343          0.098684545          -0.719910091          0.013272091
4.999845467          -6.998289387          155.0583628          0.091178545          -0.783964091          0.014239091
4.999922927          -6.997990535          150.0575795          0.082892545          -0.841036091          0.014660091
4.999991315          -6.997996356          145.0579361          0.075563545          -0.891161091          0.014468091
5.000160103          -6.998165853          140.0579714          0.070196545          -0.935872091          0.013929091
5.000147855          -6.998169734          135.0582575          0.067229545          -0.976745091          0.013015091
5.000081631          -6.998467072          130.0580657          0.066375545          -1.016357091          0.011871091
4.999883324          -6.998351275          125.0581226          0.066060545          -1.056086091          0.010664091
4.999860191          -6.998208352          120.0582254          0.064347545          -1.095720091          0.009414091
4.999934832          -6.998271126          115.0581828          0.059426545          -1.133079091          0.008152091
4.999799737          -6.998122188          110.0580085          0.051700545          -1.164693091          0.006949091
6.999759265          -6.998228055          110.0581648          0.050841545          -1.160812091          0.000501091
6.99989436          -6.998376993          115.0583391          0.058564545          -1.129674091          0.002694091
6.999819719          -6.99831422          120.0578818          0.063418545          -1.092871091          0.005073091
6.999842852          -6.998457142          125.0582789          0.065281545          -1.054079091          0.007268091
7.000041159          -6.998072939          130.0582221          0.065412545          -1.015003091          0.009469091
7.000107383          -6.998275601          135.0579138          0.066483545          -0.976053091          0.011428091
7.000119631          -6.99827172          140.0581278          0.069479545          -0.935430091          0.013018091
6.999950843          -6.998102224          145.0580925          0.075227545          -0.891337091          0.014145091
6.999882455          -6.998096402          150.0582359          0.082793545          -0.841328091          0.014737091
6.999804995          -6.998395254          155.0580192          0.090966545          -0.784433091          0.014562091
6.999918622          -6.998360479          160.0582907          0.098817545          -0.720287091          0.013578091
7.000058886          -6.998180297          165.0581755          0.103786545          -0.650092091          0.011822091
7.000003474          -6.998011199          170.0582992          0.104878545          -0.576531091          0.009571091
7.000205201          -6.998236808          175.0579984          0.101805545          -0.502932091          0.007236091
7.00000257          -6.998099678          180.0579944          0.094883545          -0.432802091          0.005182091
8.99988849          -6.99819439          180.0582218          0.095241545          -0.431556091          0.004254091
9.000091121          -6.99833152          175.0582258          0.102288545          -0.502291091          0.006649091
8.999889394          -6.99810591          170.0580266          0.105743545          -0.576340091          0.009372091
8.999944806          -6.998275009          165.0569029          0.104300545          -0.650444091          0.012022091
8.999804542          -6.998455191          160.0575181          0.098779545          -0.721051091          0.013984091
9.000190915          -6.997989966          155.0582466          0.090826545          -0.785102091          0.014941091
8.999768375          -6.998191114          150.0574633          0.082146545          -0.841908091          0.014864091
8.999836763          -6.998196935          145.0583199          0.074383545          -0.891503091          0.013895091
9.000005551          -6.998366432          140.0583552          0.068528545          -0.935019091          0.012121091
8.999993303          -6.998370313          135.0581413          0.065269545          -0.974596091          0.009797091
8.999927079          -6.998167651          130.0574495          0.064197545          -1.012833091          0.006868091
9.000228772          -6.998051854          125.0580064          0.063825545          -1.051055091          0.003661091
9.000205639          -6.998408931          120.0581092          0.062023545          -1.089066091          0.000267091
8.99978028          -6.998471705          115.0575666          0.057182545          -1.124865091          -0.003378909
9.000145185          -6.998322767          110.0578923          0.049603545          -1.154842091          -0.006744909
10.99976551          -6.998354634          110.0580162          0.047914545          -1.147038091          -0.014765909
10.9999006          -6.998003572          115.0581905          0.055234545          -1.118519091          -0.010039909
10.99982596          -6.998440799          120.0582332          0.060129545          -1.084050091          -0.005135909
10.99984909          -6.998083721          125.0581303          0.062041545          -1.047028091          -0.000262909
11.0000474          -6.998199518          130.0580735          0.062431545          -1.009885091          0.004177091
11.00011362          -6.99840218          135.0582652          0.063920545          -0.972862091          0.008011091
11.00012587          -6.998398299          140.0579792          0.067469545          -0.934168091          0.011177091
10.99995708          -6.998228803          145.0579439          0.073560545          -0.891280091          0.013484091
10.99988869          -6.998222981          150.0580873          0.081589545          -0.842434091          0.014961091
10.99981123          -6.998021833          155.0583706          0.090798545          -0.785952091          0.015377091
10.99992486          -6.997987058          160.0581421          0.099008545          -0.721590091          0.014423091
11.00006513          -6.998306876          165.0580269          0.104708545          -0.650685091          0.012259091
11.00000971          -6.998137778          170.0581506          0.106353545          -0.576074091          0.009180091
11.00021144          -6.998363387          175.0583498          0.103173545          -0.501320091          0.006030091
11.00000881          -6.998226257          180.0583458          0.095960545          -0.430157091          0.003289091
13.00021873          -6.998258125          180.0579697          0.096344545          -0.428613091          0.002290091
12.99992136          -6.998395254          175.0579738          0.104025545          -0.500223091          0.005356091
13.00021963          -6.998169645          170.0582745          0.107284545          -0.575746091          0.009061091
12.99977505          -6.998338743          165.0581508          0.105465545          -0.651300091          0.012519091
13.00013478          -6.998018925          160.0582661          0.099259545          -0.722382091          0.014920091
13.00002115          -6.9980537          155.0574945          0.090592545          -0.786713091          0.015833091
13.00009861          -6.998254848          150.0577112          0.080970545          -0.842989091          0.015109091
13.000167          -6.99826067          145.0580679          0.072318545          -0.891245091          0.013169091
12.99983579          -6.998430166          140.0581032          0.065928545          -0.933232091          0.010136091
12.99982354          -6.998434048          135.0573892          0.062095545          -0.970818091          0.006200091
12.99975732          -6.998231385          130.0581975          0.060333545          -1.006468091          0.001326091
13.00005901          -6.998115588          125.0582543          0.059551545          -1.042009091          -0.004401909
13.00003588          -6.998472666          120.0583572          0.057521545          -1.077363091          -0.010962909
13.00011052          -6.998035439          115.0583145          0.052666545          -1.109937091          -0.017773909
12.99997543          -6.998386501          110.0581402          0.045665545          -1.137107091          -0.024019909
-13.000101          -4.998340917          110.0582833          0.033877545          -1.116140091          0.051592091
-12.9999659          -4.997989856          115.0579576          0.038420545          -1.092710091          0.045729091
-13.00004055          -4.998427082          120.0580003          0.042074545          -1.064690091          0.039469091
-13.00001741          -4.998070004          125.0578974          0.044181545          -1.033468091          0.033268091
-12.99981911          -4.998185801          130.0583406          0.045506545          -1.000889091          0.028055091
-12.99975288          -4.998388464          135.0580323          0.047054545          -0.966442091          0.023746091
-13.00024063          -4.998384582          140.0582463          0.049936545          -0.929345091          0.020195091
-12.99990942          -4.998215086          145.058211          0.054304545          -0.887592091          0.017246091
-12.99997781          -4.998209265          150.0583543          0.060074545          -0.839607091          0.014875091
-13.00005527          -4.998008116          155.0581376          0.066246545          -0.783779091          0.013080091
-12.99994164          -4.998473341          160.0579092          0.071903545          -0.720360091          0.012023091
-12.99980138          -4.998293159          165.058294          0.075740545          -0.650290091          0.011783091
-12.99985679          -4.998124061          170.0579176          0.076616545          -0.576331091          0.012048091
-13.00015506          -4.99834967          175.0581169          0.074240545          -0.502130091          0.012457091
-12.99985769          -4.998212541          180.0581128          0.068351545          -0.431276091          0.012470091
-11.00010869          -4.998229989          180.0582785          0.068326545          -0.432941091          0.011721091
-10.99990605          -4.998367119          175.0582825          0.073769545          -0.503117091          0.011865091
-11.00010778          -4.99814151          170.0580833          0.076261545          -0.576608091          0.011756091
-11.00005237          -4.998310608          165.0574596          0.075487545          -0.650000091          0.011666091
-11.00019263          -4.99799079          160.0575748          0.072018545          -0.719798091          0.012056091
-10.99980626          -4.998025565          155.0583033          0.066470545          -0.783063091          0.013087091
-11.0002288          -4.998226713          150.05752          0.060642545          -0.839407091          0.014672091
-11.00016041          -4.998232535          145.0583766          0.055064545          -0.887836091          0.016785091
-10.99999162          -4.998402031          140.0579119          0.050958545          -0.930642091          0.019394091
-11.00000387          -4.998405912          135.0571979          0.048431545          -0.968863091          0.022526091
-11.0000701          -4.99820325          130.0575062          0.047109545          -1.004728091          0.026207091
-10.9997684          -4.998087453          125.058063          0.046078545          -1.039799091          0.030619091
-10.99979154          -4.998444531          120.0576659          0.044303545          -1.072801091          0.035548091
-11.0002169          -4.998007304          115.0581232          0.040641545          -1.103278091          0.040829091
-10.99985199          -4.998358366          110.0579489          0.035782545          -1.128704091          0.045609091
-8.999835647          -4.997990633          110.0579565          0.037451545          -1.138912091          0.040256091
-9.000200552          -4.998139571          115.0581308          0.042471545          -1.111883091          0.036331091
-8.999775193          -4.998076798          120.0581735          0.045971545          -1.079493091          0.032018091
-8.99975206          -4.99821972          125.0580706          0.047739545          -1.044396091          0.028085091
-9.000053753          -4.998335517          130.0580138          0.048490545          -1.008363091          0.024489091
-8.999987529          -4.99803818          135.0582055          0.049514545          -0.971158091          0.021388091
-8.999975281          -4.998034298          140.0579195          0.051730545          -0.931777091          0.018689091
-9.000144069          -4.998364802          145.0578842          0.055847545          -0.888186091          0.016456091
-9.000212457          -4.99835898          150.0580275          0.060946545          -0.838763091          0.014573091
-8.999789917          -4.998157832          155.0583108          0.066448545          -0.782491091          0.013105091
-9.00017629          -4.998123057          160.0580824          0.071625545          -0.718984091          0.012139091
-9.000036026          -4.998442875          165.0579671          0.075157545          -0.649679091          0.011651091
-9.000091438          -4.998273777          170.0580908          0.075966545          -0.576948091          0.011435091
-8.999889711          -4.997999386          175.0582901          0.073393545          -0.503884091          0.011298091
-9.000092342          -4.998362257          180.058286          0.067889545          -0.434277091          0.011005091
-7.000236766          -4.997994524          180.0582936          0.067822545          -0.435159091          0.010307091
-7.000034135          -4.998131653          175.0582976          0.072963545          -0.504487091          0.010779091
-7.000235862          -4.998406044          170.0580984          0.075276545          -0.577146091          0.011153091
-7.00018045          -4.998075142          165.0579747          0.074971545          -0.649555091          0.011580091
-6.999820714          -4.998255324          160.0575899          0.071835545          -0.718632091          0.012196091
-6.999934341          -4.998290099          155.0583184          0.066810545          -0.782056091          0.013169091
-6.999856881          -4.997991248          150.0570351          0.061150545          -0.838593091          0.014483091
-6.999788493          -4.997997069          145.0573917          0.056248545          -0.888436091          0.016061091
-7.000119705          -4.998166565          140.057927          0.052498545          -0.932747091          0.017986091
-7.000131953          -4.998170447          135.0572131          0.050224545          -0.972796091          0.020229091
-7.000198177          -4.998467784          130.0580213          0.049359545          -1.011166091          0.022763091
-6.999896484          -4.998351987          125.0580782          0.048871545          -1.048456091          0.025694091
-6.999919617          -4.998209065          120.057681          0.047328545          -1.084563091          0.028722091
-6.999844976          -4.998271839          115.0581384          0.043885545          -1.118224091          0.032082091
-6.999980071          -4.9981229          110.0579641          0.038747545          -1.146871091          0.035260091
-5.000167135          -4.998160679          110.0583292          0.039747545          -1.152604091          0.030663091
-5.00003204          -4.998309617          115.0580035          0.044871545          -1.123329091          0.028216091
-5.000106681          -4.998246843          120.0580462          0.048424545          -1.089147091          0.025770091
-5.000083548          -4.998389766          125.0579433          0.049801545          -1.051446091          0.023361091
-4.999885241          -4.998005563          130.0578865          0.050205545          -1.013215091          0.021108091
-4.999819017          -4.998208225          135.0580782          0.050904545          -0.974188091          0.019117091
-4.999806769          -4.998204344          140.0582922          0.052950545          -0.933254091          0.017348091
-4.999975557          -4.998034847          145.0582569          0.056556545          -0.888468091          0.015723091
-5.000043945          -4.998029026          150.0579003          0.061435545          -0.838473091          0.014381091
-5.000121405          -4.998327878          155.0581836          0.066925545          -0.781606091          0.013229091
-5.000007778          -4.998293103          160.0579551          0.071555545          -0.718383091          0.012254091
-4.999867514          -4.998112921          165.0583399          0.074546545          -0.649392091          0.011508091
-4.999922926          -4.998443822          170.0579636          0.075192545          -0.577151091          0.010922091
-5.000221199          -4.998169432          175.0581628          0.072925545          -0.505059091          0.010308091
-4.99992383          -4.998032302          180.0581588          0.067777545          -0.435916091          0.009685091
-2.99993635          -4.998019369          180.0579479          0.067583545          -0.436403091          0.009019091
-3.000233719          -4.998156499          175.057952          0.072377545          -0.505336091          0.009891091
-2.999935446          -4.99843089          170.0582527          0.075179545          -0.577280091          0.010651091
-2.999880034          -4.998099988          165.057629          0.074384545          -0.649264091          0.011455091
-3.000020298          -4.99828017          160.0582443          0.071781545          -0.718057091          0.012337091
-3.000133925          -4.998314945          155.0579727          0.066932545          -0.781568091          0.013268091
-3.000056465          -4.998016093          150.0581894          0.061630545          -0.838288091          0.014339091
-2.999988077          -4.998021915          145.0570461          0.056772545          -0.888548091          0.015440091
-2.999819289          -4.998191411          140.0580814          0.053233545          -0.933487091          0.016661091
-2.999831537          -4.998195292          135.0583674          0.051323545          -0.974974091          0.018010091
-2.999897761          -4.99799263          130.0576757          0.050693545          -1.014499091          0.019471091
-3.000096068          -4.998376833          125.0582325          0.050442545          -1.053424091          0.021156091
-3.000119201          -4.998233911          120.0583354          0.049031545          -1.091387091          0.022911091
-3.00004456          -4.998296684          115.0577927          0.045696545          -1.126848091          0.024730091
-3.000179655          -4.998147746          110.0581184          0.040413545          -1.156743091          0.026416091
-0.999937687          -4.998130049          110.057968          0.040861545          -1.159183091          0.022437091
-0.999802592          -4.998278988          115.0586423          0.046070545          -1.128770091          0.021242091
-0.999877233          -4.998216214          120.058185          0.049506545          -1.093156091          0.020120091
-0.9998541          -4.998359136          125.0580821          0.050699545          -1.054682091          0.018994091
-1.000155793          -4.998474933          130.0580253          0.050986545          -1.015428091          0.017907091
-1.000089569          -4.998177596          135.058217          0.051582545          -0.975424091          0.016944091
-1.000077321          -4.998173714          140.057931          0.053438545          -0.934223091          0.016025091
-1.000246109          -4.998004218          145.0578957          0.057079545          -0.888806091          0.015190091
-0.999814497          -4.997998397          150.058039          0.061760545          -0.838518091          0.014311091
-0.999891957          -4.998297248          155.0583223          0.066993545          -0.781383091          0.013336091
-0.99977833          -4.998262473          160.0580939          0.071481545          -0.718015091          0.012408091
-1.000138066          -4.998082291          165.0579786          0.074468545          -0.649066091          0.011411091
-1.000193478          -4.998413193          170.0581023          0.075101545          -0.577319091          0.010447091
-0.999991751          -4.998138802          175.0583016          0.072560545          -0.505479091          0.009432091
-1.000194382          -4.998001673          180.0582975          0.067521545          -0.436537091          0.008478091
0.99978961          -4.99845714          180.0579843          0.067660545          -0.436517091          0.007819091
0.999992241          -4.99809427          175.0579883          0.072395545          -0.505450091          0.009000091
0.999790514          -4.99836866          170.0582891          0.074934545          -0.577266091          0.010258091
0.999845926          -4.998037759          165.0581654          0.074439545          -0.649220091          0.011452091
1.000205662          -4.998217941          160.0577806          0.071451545          -0.717968091          0.012503091
1.000092035          -4.998252715          155.0580091          0.066873545          -0.781405091          0.013491091
1.000169495          -4.998453864          150.0582258          0.061692545          -0.838236091          0.014280091
1.000237883          -4.998459685          145.0565824          0.057138545          -0.888998091          0.014903091
0.999906671          -4.998129181          140.0576177          0.053516545          -0.934189091          0.015416091
0.999894423          -4.998133063          135.0579038          0.051755545          -0.975943091          0.015856091
0.999828199          -4.9984304          130.058212          0.051140545          -1.015746091          0.016300091
1.000129892          -4.998314604          125.0582689          0.050876545          -1.054924091          0.016752091
1.000106759          -4.998171681          120.0583717          0.049575545          -1.093526091          0.017311091
1.0001814          -4.998234455          115.0583291          0.046220545          -1.129381091          0.017888091
1.000046305          -4.998085516          110.0581548          0.041067545          -1.160196091          0.018409091
2.999778241          -4.998040984          110.0583415          0.040999545          -1.158958091          0.014328091
2.999913336          -4.998189922          115.0580158          0.046175545          -1.128545091          0.014427091
2.999838695          -4.998127148          120.0580585          0.049383545          -1.092769091          0.014491091
2.999861828          -4.998270071          125.0579556          0.050800545          -1.054820091          0.014628091
3.000060135          -4.998385868          130.0578988          0.050913545          -1.015434091          0.014725091
3.000126359          -4.99808853          135.0580905          0.051485545          -0.975615091          0.014793091
3.000138607          -4.998084649          140.0583045          0.053349545          -0.934197091          0.014768091
2.999969819          -4.998415152          145.0587692          0.056843545          -0.889099091          0.014621091
2.999901431          -4.998409331          150.0579125          0.061783545          -0.838507091          0.014269091
2.999823971          -4.998208183          155.0581959          0.066830545          -0.781518091          0.013582091
2.999937598          -4.998173408          160.0579674          0.071754545          -0.718164091          0.012647091
3.000077862          -4.997993226          165.0583522          0.074674545          -0.649257091          0.011440091
3.00002245          -4.998324127          170.0579759          0.075202545          -0.577225091          0.010074091
3.000224177          -4.998049737          175.0581751          0.072366545          -0.505180091          0.008612091
3.000021546          -4.998412607          180.058171          0.067646545          -0.436258091          0.007234091
5.000043042          -4.998465947          180.058338          0.067885545          -0.435764091          0.006679091
5.000245673          -4.998103077          175.058342          0.072869545          -0.504951091          0.008197091
5.000043946          -4.998377467          170.0581428          0.075384545          -0.577160091          0.009842091
5.000099358          -4.998046566          165.0580191          0.074752545          -0.649286091          0.011498091
4.999959094          -4.998226748          160.0576343          0.071487545          -0.718273091          0.012822091
4.999845467          -4.998261523          155.0583628          0.066776545          -0.781824091          0.013772091
4.999922927          -4.998462671          150.0580795          0.061471545          -0.838756091          0.014280091
4.999991315          -4.998468492          145.0569361          0.056747545          -0.889048091          0.014361091
5.000160103          -4.998137989          140.0579714          0.053052545          -0.933934091          0.014135091
5.000147855          -4.99814187          135.0582575          0.051185545          -0.975087091          0.013659091
5.000081631          -4.998439208          130.0575657          0.050541545          -1.014544091          0.013038091
4.999883324          -4.998323411          125.0581226          0.050377545          -1.053467091          0.012328091
4.999860191          -4.998180488          120.0582254          0.049056545          -1.091355091          0.011599091
4.999934832          -4.998243262          115.0581828          0.045763545          -1.126363091          0.010828091
4.999799737          -4.998094324          110.0580085          0.040722545          -1.156668091          0.010101091
6.999759265          -4.998200191          110.0581648          0.040075545          -1.152171091          0.005360091
6.99989436          -4.998349129          115.0583391          0.045077545          -1.122955091          0.006893091
6.999819719          -4.998286356          120.0578818          0.048320545          -1.088392091          0.008382091
6.999842852          -4.998429278          125.0582789          0.049623545          -1.050985091          0.009855091
7.000041159          -4.998045075          130.0582221          0.049985545          -1.013030091          0.011245091
7.000107383          -4.998247737          135.0579138          0.050542545          -0.974172091          0.012507091
7.000119631          -4.998243856          140.0581278          0.052551545          -0.933444091          0.013452091
6.999950843          -4.99807436          145.0580925          0.056269545          -0.889102091          0.014085091
6.999882455          -4.998068538          150.0582359          0.061405545          -0.839115091          0.014234091
6.999804995          -4.99836739          155.0580192          0.066723545          -0.782381091          0.013930091
6.999918622          -4.998332615          160.0582907          0.071710545          -0.718702091          0.012995091
7.000058886          -4.998152433          165.0581755          0.074827545          -0.649630091          0.011520091
7.000003474          -4.997983335          170.0582992          0.075603545          -0.577052091          0.009707091
7.000205201          -4.998208944          175.0579984          0.073142545          -0.504431091          0.007698091
7.00000257          -4.998071814          180.0579944          0.068150545          -0.435015091          0.006016091
8.99988849          -4.998166526          180.0582218          0.068249545          -0.434082091          0.005345091
9.000091121          -4.998303656          175.0572258          0.073548545          -0.503737091          0.007330091
8.999889394          -4.998078046          170.0580266          0.076040545          -0.576816091          0.009535091
8.999944806          -4.998247145          165.0579029          0.075120545          -0.649757091          0.011636091
8.999804542          -4.998427327          160.0575181          0.071975545          -0.719129091          0.013251091
9.000190915          -4.998462102          155.0582466          0.066746545          -0.782815091          0.014152091
8.999768375          -4.99816325          150.0579633          0.061022545          -0.839425091          0.014292091
8.999836763          -4.998169071          145.0578199          0.055962545          -0.888968091          0.013834091
9.000005551          -4.998338568          140.0583552          0.052064545          -0.932793091          0.012747091
8.999993303          -4.998342449          135.0581413          0.049747545          -0.972683091          0.011244091
8.999927079          -4.998139787          130.0579495          0.048993545          -1.010686091          0.009427091
9.000228772          -4.99802399          125.0580064          0.048668545          -1.047763091          0.007238091
9.000205639          -4.998381067          120.0581092          0.047306545          -1.083840091          0.004845091
8.99978028          -4.998443841          115.0580666          0.044092545          -1.117693091          0.002457091
9.000145185          -4.998294903          110.0578923          0.039168545          -1.146061091          0.000266091
10.99976551          -4.99832677          110.0580162          0.037938545          -1.137337091          -0.005523909
10.9999006          -4.998475708          115.0581905          0.042670545          -1.110366091          -0.002395909
10.99982596          -4.998412935          120.0582332          0.045969545          -1.078343091          0.001046091
10.99984909          -4.998055857          125.0581303          0.047324545          -1.043459091          0.004395091
11.0000474          -4.998171654          130.0580735          0.047750545          -1.007727091          0.007467091
11.00011362          -4.998374316          135.0582652          0.048760545          -0.970939091          0.009986091
11.00012587          -4.998370435          140.0579792          0.051215545          -0.931902091          0.012027091
10.99995708          -4.998200939          145.0579439          0.055079545          -0.888907091          0.013485091
10.99988869          -4.998195117          150.0580873          0.060489545          -0.839770091          0.014342091
10.99981123          -4.997993969          155.0588706          0.066635545          -0.783548091          0.014410091
10.99992486          -4.998459194          160.0581421          0.071957545          -0.719800091          0.013501091
11.00006513          -4.998279012          165.0580269          0.075723545          -0.649861091          0.011782091
11.00000971          -4.998109914          170.0581506          0.076334545          -0.576540091          0.009370091
11.00021144          -4.998335523          175.0583498          0.073995545          -0.502910091          0.006849091
